Latitude,Longitude,Elevation_m,Slope_deg,Aspect_deg,Curvature,NDVI,Soil_Moisture,Distance_to_Rivers_m,Soil_Thickness_m,Distance_to_Roads_m,Land_Use_Type,24h_Rainfall_mm,7day_Antecedent_Rainfall_mm,Landslide_Label
17.09902572652895,73.20549182107884,937.7846321793359,24.17231713892322,177.25228980463606,-0.22409720233962016,0.7364247725391677,0.4615163215516326,929.6162510185503,1.1278444215243006,577.64479334816,Forest,47.01571003139166,160.4761288484558,0
16.727780074568464,74.32274747275072,50.0,11.998020804106003,114.66480423512077,-0.6809141690776761,0.8760719921176251,0.34947911148131383,1787.151229063918,2.337747332257831,439.53250224321505,Forest,19.6463389622144,91.35365098149236,0
16.164916560792168,73.58249715054012,797.6081731422137,15.68478222789264,205.12666658844122,0.04920251530681834,0.6314598021395413,1.0,341.72664555610794,2.413972569882717,2278.4478668932043,Forest,146.6279460355083,697.208172974295,1
17.44741157888952,74.90277243680096,864.0805505488186,23.362666176656816,110.09017934466048,1.8030923453034537,0.7508669224873732,0.893597019316956,6318.248802355164,0.9608039948368468,959.3310709865349,Agricultural,93.83059732988387,363.6810007700463,0
15.557975442608168,73.87212122418461,475.07629499855517,15.676159114811336,138.00649755749131,-0.5983824960348765,0.5977548105205056,0.5255247478828714,712.3489232427701,4.02021353383922,4476.607239291441,Urban,62.82856035216277,134.9753289570991,0
16.16857859414087,73.85872964077835,632.7548228056057,22.687745976782942,26.326679186137575,-0.541209069359952,0.6455570796072917,0.6487943993524704,3196.120195671436,3.158589118552643,948.5711739537127,Urban,44.31754344197378,189.39633307828691,0
16.46544737317477,74.35615902038187,536.7495748824956,5.95085812843841,159.1234740036365,-2.033757408172045,0.6517640351798506,1.0,5239.1030644590155,2.813803299320652,2570.938435630884,Urban,169.68525170348073,655.3425130554433,1
16.824279936868145,74.53513712461238,1132.1501532109455,20.001143915249074,51.202895417867836,0.7173137403771057,0.9330038000950425,0.8371602351416509,396.5285298628682,1.4070525502165023,1699.2525046653836,Agricultural,53.879599256761125,302.21632341682306,0
18.140703845572055,73.95111747625027,903.4347620554057,40.44501173656492,155.00546836819478,-0.06313433085898458,0.8188614816363328,1.0,3308.4454398670277,1.8177026472683377,637.8589653240531,Forest,107.5066243987815,566.0316696056805,1
15.798695128633439,73.42800180342344,328.8581654373804,10.810707247545016,279.09346354634755,0.09895641748001062,0.6507230894966777,0.5608025929966767,2376.7380608121425,3.314058466723766,1319.1306997343613,Forest,27.354217058535085,133.3124521401536,0
17.056937753654445,74.54661728545125,1377.5233745124137,38.51280207237132,84.82056318408972,1.9135751708546227,0.889963101729489,0.7886057280686034,6210.953956456382,1.1977590039801587,331.63243335871647,Agricultural,77.6642039567884,344.53310037297416,0
17.36965827544817,73.64070254974726,216.35368507849842,0.0,82.57922494309058,0.39633938949135317,0.6127393007112395,0.3977946739768352,6430.1789309069345,1.499258302267224,3378.660744784006,Forest,11.994611486829337,119.82808899244489,0
15.185801650879991,73.35022153858772,50.0,23.15291104171505,255.9521767980007,-2.08328160123899,0.8807937522327022,0.34751604460921726,6883.859928098128,3.774842769974948,5623.8788758304045,Forest,27.970251936376105,124.58118048780392,0
17.430179407605753,74.26328037985003,777.4246442358822,35.81265588672623,193.34318169061345,-1.1055290236873159,0.547148908582219,0.5945341505333193,1961.6343545001869,1.7639552916635424,4591.231680564607,Forest,58.25653392024006,134.91125547985231,0
15.682096494749166,73.1809073339807,774.8901853268699,25.53475513822856,151.3030644000104,3.6347875349771734,0.6172361492097943,0.8659921620541056,7460.602893486911,2.665054822795329,76.15214498226783,Forest,82.19013738505694,241.09943017629934,0
15.260206371941118,74.9427053501721,936.3935110792671,17.487255339558665,17.61492599351863,1.3576291019517326,0.7074217579673019,0.687613492461588,563.7227762042088,1.7544313943386176,1344.6122338580517,Agricultural,66.46798695473565,279.0504702414184,0
18.795542149013333,74.26479452882427,309.3394954516908,0.0,169.29246500009378,-0.9059304383698215,0.7165732516073977,1.0,1300.8361307930254,3.6131952440140434,597.9803396728752,Agricultural,219.91210396478857,431.9228767726767,1
18.862528132298237,74.97179104184352,1346.540232658201,59.52962742897671,147.0456795625727,-1.561834818860658,0.8579523428557295,0.4037724979030941,2292.1463281279284,3.1305396110475074,252.81555880122602,Urban,37.71357887462109,169.23337016974955,1
18.233589392465845,73.67778684695728,1757.3689234405147,34.76699670989376,58.37391035091509,-2.5084028720630984,0.787899106039286,0.41822996808478996,5878.140309673094,1.4074697634975415,2409.9222350594746,Agricultural,7.893028152706985,66.86645990346551,0
16.218455076693484,74.9424103223808,889.1758089406067,6.800733301261026,334.9932534706939,0.9990195624844567,0.8847158042930534,0.34663518894177975,3980.5823150080128,1.515659561599847,4830.0861540347,Forest,19.004324115581515,141.64481185992184,0
15.390688456025536,73.29112449545725,1058.0052053432387,19.88402633109068,146.40255175605304,-0.40414573926084174,0.7375947092898771,0.8246824986978567,1805.1923328141738,1.5603462928090517,4444.068426195391,Agricultural,100.44728957011814,223.41957390874177,0
17.736932106048627,73.08138954469406,50.0,13.691551059123325,0.2985248501636839,-0.8727354170345036,0.8992097096361535,0.8852936946859864,732.1961206369812,3.6553308530647843,4464.814333803314,Forest,77.38169830462043,367.6559150170772,0
16.760609974958406,73.0659681209092,682.5550258262801,5.316950693015443,348.6687646067475,0.26238361824997414,0.8354365682076876,0.6583450340660606,3241.8766748145044,1.8211457180415835,318.77227498016265,Agricultural,53.38989880601947,208.38335405548787,0
15.488152939379116,73.92974074119846,552.0017525510112,10.85129562872783,167.84834236397253,1.1591735820528934,0.6984491230072591,0.46245568843952145,1028.216960864187,3.333745667541284,1607.8224891388172,Agricultural,39.07127861287185,174.56962746733524,0
16.980707640445083,73.16600839495719,470.94765380182037,0.0,224.1680811380052,-1.5092119291286892,0.8354058833470203,0.9568984847792193,379.9210508056105,4.182818498892249,1420.7854629329856,Agricultural,75.12688169958423,352.94665887388265,0
15.137554084460874,74.0243357683352,571.2495917688393,35.60112792023469,138.59415652794422,4.796690372217413,0.8116999086038337,0.8289138934283067,370.84244015939976,3.551724764722678,2196.9197709896107,Forest,53.53739313615935,313.15331296612004,0
18.637281608315128,73.6550010070178,621.1424472117089,18.1861287202969,282.08979539013023,-1.7788452449253391,0.8338960588026492,0.6292857775931008,3894.4280124755437,3.1002237064980616,2619.4136715114455,Forest,50.96031139572378,209.36048900012565,0
16.035119926400068,73.67125798494823,172.53351752046274,0.0,111.59380493033056,0.5678437160131407,0.8845428714148088,0.7064177056690184,3869.34139947543,5.150637601514673,4252.756125700198,Forest,77.71545084773513,219.4323446824498,0
17.65008913741593,74.27121799309035,656.3660179444868,9.01353151303887,163.17585695582483,-0.528603097208092,0.8427676433397988,1.0,1618.684060446387,4.125163085182208,2163.259324652921,Agricultural,102.23807914652492,441.0810581257555,1
16.246844304357644,73.32619601230324,379.15928364770514,7.082823031866301,152.7929077021839,0.04107248530853414,0.857837862429297,1.0,296.6399558593199,2.816466012782657,6734.374876396777,Forest,71.45125248370748,374.9689291526778,0
17.080272084711243,74.53310674067946,1294.1666763220853,31.57145133616862,156.25726630427437,2.5115951279094455,0.5575909915734876,1.0,3201.97841984649,3.064169960033057,302.3828337017983,Agricultural,141.75388435683308,362.76677031680805,1
17.18684111737312,74.16406183955726,1065.1648495421239,16.23433595548999,226.0058224555107,1.584359819520579,0.9928093459892576,0.6326631414646127,6854.852881615723,3.5067185628762783,103.47607956006225,Forest,46.734248396308544,185.99327408383436,0
15.739417822102109,74.82988925769502,1065.850006648619,22.803591921515235,283.5167600504735,-2.6395521912263793,0.7664000306013922,0.6162485385102855,7355.429129415155,4.6820026468457545,2275.6657291793117,Agricultural,78.73624293630435,237.04184314123657,0
18.878338511058235,73.72968130753505,1388.393193295926,25.34322145222941,140.94817017075525,-0.1512605030819355,0.38094075859176907,0.4090009047894452,7233.13164780873,0.624709195203438,1471.0025612341012,Forest,8.301258211729756,83.7174362765385,0
18.100531293444458,74.96542998413425,486.8604356427034,0.0,226.21915911461767,-1.5209950433626815,0.7782764552185478,1.0,396.947750687647,2.148484040210472,736.606905225066,Urban,101.31334450199239,505.8671696265632,1
18.757995766256755,74.15165529342805,1034.8945119556006,15.646596454465469,23.223820310703786,-1.0597714797392408,0.5599934154518152,0.6663697632862216,1996.9204660032835,1.208480105625187,1005.2429899002891,Forest,68.57182622275742,231.91308359945174,0
18.579309401710596,74.94680391237507,1435.1098926338052,24.572642965852616,25.829805705624803,-2.1230842253729683,0.7189566308990771,0.6975585062975898,736.2813777561283,2.681115613969525,584.0139413790268,Agricultural,47.78931913167166,226.66517900215717,0
17.391599915244342,73.05412130809422,451.9194720879405,1.5026307976908768,38.30561567638206,-2.184737672689059,0.7999241449502379,1.0,2261.1763778662926,2.2915540215073484,730.4131201909574,Forest,133.41206148026498,326.6981375671817,0
18.687496940092466,74.45595264482478,50.0,0.0,82.11399049375862,0.6802991719610675,0.7392491240905811,1.0,1265.9534865064045,4.965892536708257,366.8710717328246,Agricultural,100.47048609578498,501.2080225194857,1
15.353970008207678,74.63324304858547,554.6537153913048,10.841666096201214,64.07458277480004,0.8974561337055879,0.7973507450788045,0.9745838700512819,3693.7390098177207,2.125653160428408,1663.3719510968094,Forest,60.7448028287417,391.736257701951,0
15.783931449676581,73.10634657335298,1378.2604132842741,43.18430026917741,172.26015851486278,-0.4443986141319698,0.8491605097161152,0.7406978418613986,2212.7684136165117,2.259372336859738,296.33038342492165,Forest,54.89319391085584,212.02809066318747,0
15.180909155642151,74.1579393280325,423.4651452127204,13.847249230092249,96.04521479264419,-0.6558746828280819,0.7612882046260974,0.4477772040551372,811.2620252017955,4.130472630053643,584.2736682039488,Forest,22.462674613678132,169.05738293127075,0
16.301321323053056,74.6038845871789,667.4503984290398,0.0,247.47647034130046,0.7198800168824657,0.466413607137376,1.0,3251.1974389439188,4.001292229056901,988.6112554398824,Forest,83.95290296680179,396.93023919494846,0
16.554709158757927,74.12207745044614,510.15246435984994,29.30404167102605,280.68150089909506,-1.2870901629672402,0.9565738061026385,0.20259314253409788,152.44858454013612,4.809183903970327,3053.704244920879,Forest,1.7581732142534432,45.18698660026862,0
16.085396127095585,73.12762718081093,804.8231870533137,14.170621128088246,145.28934621892367,-3.5998181544999897,0.8529158717184703,0.7000909991195654,629.2297204557682,2.841438294604876,585.9865435236485,Forest,80.4614972215295,232.99812974644857,0
18.31495003660772,74.38689448179662,375.7488536094006,32.018869489168324,318.4842425066638,1.7662860960680447,0.8571188242710269,0.5191142863757223,2387.275976549291,0.3608723869379604,1268.198264085411,Forest,39.23775055899912,142.45897135520465,0
16.427013306774356,73.12119382934662,158.43787219199794,20.53277906444061,210.72004699593847,1.2110347166465658,0.7105535871477897,0.46036172464102065,60.04491784297842,2.756789849068442,32.309160451415615,Forest,37.08381459704397,169.93622281850736,0
16.123738038749522,74.63493779003288,679.5765478998413,16.552503850279553,315.5488727893686,0.10327457491180733,0.9039281938060633,0.7741296264951298,228.40443894343915,2.491984124534597,2747.100744398201,Forest,85.17932849519632,185.53595263499366,0
17.170784332632994,73.08606836661339,764.7956064610041,19.425854966173763,167.53100430041212,1.178625761766766,0.6201596443968909,1.0,936.8800680419971,1.3076781406649696,2190.6979123452757,Forest,142.1417778933066,311.12514217065075,0
15.56369689989905,73.27479476202075,1458.240677210368,20.557586884266556,123.41132928247286,0.9576737747232884,0.6596134419925528,0.6610830719127084,1576.4728384725888,3.2674371106176285,183.90269350248184,Forest,77.63363014498307,221.92957317285774,0
18.20878792301616,73.55021518104654,933.1310874481566,32.61452740253196,192.6691627807919,0.6259338017372253,0.6958433736066313,0.6397140863753081,213.91670624867527,2.564126009484224,1546.076632561595,Forest,57.47077535726226,277.50598024236024,0
15.298202574719083,74.2667295845216,314.14245534865995,33.05320768668686,138.70774066942974,1.7123197589691368,0.8657982018639986,0.7326495804990892,1887.6278986291732,4.278732427156274,766.1338550160666,Forest,64.7257246057441,270.45721928983795,0
18.94754774640207,74.9527181992626,534.1590404037436,8.891793577295225,114.78750311580494,-1.9436936589082514,0.7180224447076518,0.609567951120615,2433.5572972336518,2.5620552751160903,236.2304961129941,Agricultural,33.82242847692261,211.77924228764886,0
18.08897907718663,73.23564570523988,1256.7464010336287,23.38579735911771,38.38021484843424,-1.6007867944631538,0.5895072648899179,0.5607103645921955,4137.478945637401,2.118732896555638,1165.8868509502443,Agricultural,59.540680304565406,195.78774001467383,0
15.794862726136689,73.28541533842784,688.0918524875381,44.06867238412774,169.89948323548117,1.1120023398690961,0.4172190281663861,0.4599536723039064,561.1063683281424,0.4632501740209789,205.30238612316148,Urban,19.73920256584055,86.42774345114577,0
15.02208846849441,73.73774079340195,353.4465537824915,15.397791316634873,230.07451997690484,0.29901838007641707,0.5154301520819788,0.7145606539926938,5328.438327219659,1.9810960371426227,527.1531071743806,Forest,71.97460592732766,201.6971117557212,0
18.261845713819337,74.67243827551064,941.1645090626823,6.652560850707161,286.4684031568165,0.6292019440934733,0.6647607669424614,0.5860988385884007,4106.886329733944,2.449924173997383,1344.8455673858066,Urban,43.81641049281135,187.80292585315593,0
17.82742937539047,73.93446190550164,505.0559135122474,0.7247264471202346,312.66781031310876,0.578552415790025,0.6244267553929107,0.30926111628151165,4989.88504065246,1.7197751540929205,1650.8885484568777,Forest,15.52191559493835,40.57807982243912,0
17.91602867216395,73.64322120051165,1139.0724127686187,48.954571521362,61.12301593769,2.7201109030442288,0.7642037311489291,0.7192096134764597,2490.800271825098,5.543656190497515,1755.5103686776306,Forest,53.589532705997655,261.6835118074724,0
18.085081386743784,74.12240766441772,1081.483071714517,33.15107883657332,139.01597315178765,-1.095935923898354,0.8249247112460321,0.43339929727636095,743.6439377084965,1.3538943188108834,2496.8345135230356,Agricultural,14.78891451916712,209.54557373681737,0
15.296178606936362,73.5210463948915,326.30987923987686,1.270466578381102,220.05428103123046,1.6288404705883566,0.32816204419004313,1.0,3145.1152933792864,1.1772680726090192,883.9102600439516,Forest,101.61974607696125,467.0125024480686,1
16.43386291417709,73.80231981449504,1792.484277778753,44.31225953151457,228.87092573912074,-1.3759988563102328,0.8330310462090774,0.9247158111326786,13487.700317024084,1.734538731155794,2187.370267448007,Agricultural,67.95946513965431,364.6326078997889,1
15.463476238100519,73.66521029846409,838.5255777035882,13.107608658070236,313.2514764602502,-1.1125586368142126,0.8477018299512551,0.30513936982424283,374.73045346965347,2.3689438579042714,220.73871668190617,Forest,12.253413846451854,89.39819388964199,0
18.452413703502373,74.6082820448293,50.0,0.0,186.54333987495372,-2.081053522444554,0.8550374382955335,0.7315891986851956,225.8082831967059,2.518482451380909,659.2945693663521,Forest,63.324988168374695,240.3739514910126,0
17.493192507310233,74.848511452876,1090.2773787241588,23.478995304418074,196.19964412873668,1.2977191550919525,0.8229798940920696,0.6311583459733381,1139.2788153356403,3.3032377458071576,19.417635208772836,Forest,81.12201307694676,223.69533910363813,0
16.323592099410597,74.51914438431382,50.0,8.795293986081175,129.28307322496633,-1.525245427111092,0.7656594875438333,0.5354124508438709,1308.1176511348053,2.7987636197519543,3402.295090534382,Forest,49.091909807524004,226.275057320384,0
15.254233401144095,73.87816715205997,1419.9150099040035,14.753076191048706,344.5352841098564,-0.9339625685789247,0.7780989398135626,0.4708296820329614,700.1485079076425,3.1582305394991446,3887.344648883913,Forest,25.193934444675314,151.9691334977108,0
16.24392928686265,74.00866995499332,928.5312119608606,9.630891363660922,76.93806586436017,4.113068895479518,0.8394077707823797,0.5238014255989027,1886.385855250238,1.7650624192639128,7875.033605103741,Urban,26.02908041397053,124.49836519716999,0
16.30073328810699,73.25014738785887,826.9090382891159,10.863535111084367,261.25539197555133,-2.681501132095544,0.8479615939152831,0.43013000298437204,2354.362905705258,3.832856906408497,138.63964034683605,Forest,11.503004061856245,139.67184871559755,0
17.918424713352255,74.49372942226907,857.6751192539755,20.98612110917528,188.3017766792023,-0.014163481910876626,0.6488309132607928,1.0,1646.0043126970997,1.2751261883578182,5450.569345447297,Agricultural,118.5697638493878,389.5217631665971,0
17.55022988542085,74.19295135879008,1150.8721727268135,30.25980931507262,96.06412585972345,0.6800256416693966,0.8262802840961089,1.0,4901.053123790649,4.5801602355979325,985.6446267670214,Agricultural,75.98529584241892,364.2211029599913,0
18.548850970305306,74.80487999227488,617.4224277166143,1.7990778574641482,71.31683711541885,0.18201629344901582,0.9592128997016945,0.47851089887903664,2908.3962095692295,2.8599671274388956,345.359817275494,Forest,48.65142024531142,178.846828634769,0
16.888859700647796,73.4012222871503,852.5542234370334,16.360917243113363,210.922696453557,2.8482859184898612,0.6891533443746135,1.0,411.83904750765174,4.20498144721282,288.0519390126118,Forest,119.84432117569861,389.16165054662434,0
15.478376983753208,74.51945224386523,916.6865844598316,18.852041088540062,16.269621897281258,-0.4418092850366397,0.7045823049243872,0.41058018708196214,2647.544732837507,1.5824263816393946,1256.612147371089,Forest,59.787506458236685,110.31513817063927,0
17.85297914889198,74.36934332343839,50.0,0.0,344.22905130182556,1.0512886985690555,0.7542697110540677,1.0,636.3833621595804,2.0828063746087433,4948.629213268199,Agricultural,119.01248134031941,450.1183144173509,1
18.04314019446759,73.5316910676195,1154.6515289404333,31.481397017995356,123.01634555173186,-1.6769106372198248,0.9456047911282439,0.674362265492085,2181.355511039407,0.6673103095763226,418.4662373551614,Forest,75.06152354701112,199.18649169185176,0
17.245108790277985,74.33475727908166,1239.0513129838878,37.46477601387637,359.4709846368852,1.6385725809684182,0.775128065351921,1.0,2639.444386402725,2.948310398108498,1821.7493583431522,Urban,150.3742766761625,387.23312642466715,1
18.083868719818245,74.8487467611533,1083.715301716393,31.249862431704404,201.6188468580439,-0.8668232619783569,0.7935991631348777,0.39235319567633986,1660.8965955702508,2.8967696940525314,365.7791823478644,Agricultural,54.72339951850166,107.54175687604842,0
16.975182385457565,74.83687197533423,1048.358535212121,11.010536213868962,111.00964524760825,1.369239565439024,0.5191891755721934,0.968625040947446,62.61409117781234,3.1299180143457446,640.7037462708194,Forest,142.1437486291705,294.5666257103014,0
17.090931317527975,74.43925314903228,1655.7260860509155,44.9784770866077,82.86721775192197,0.4359231906219092,0.87402382209691,0.2100909643163987,4166.271996213711,1.4459019160264304,290.0383783219712,Agricultural,4.873893091425574,29.291973977778607,0
16.7101640734342,73.09614622506813,835.473050014099,21.82344405970182,275.89308948944705,1.10764411839463,0.9235772968245751,0.6916373340569253,1253.794365499343,3.1801747041220647,1372.6408348831533,Urban,51.42767823912633,199.92421918590168,0
15.10167650697638,74.74452867464032,852.6843398988784,35.13834620251098,19.59512542535026,-1.1762040849160342,0.7541854933873525,0.4326326258071981,3402.4642343429155,2.551956281197001,4350.295266289516,Agricultural,39.25922496304389,159.96169977947264,0
15.431565707973217,74.31555721400908,531.4250532819481,23.304855174572985,280.4252269114711,-1.6304219001618576,0.9336375601284866,0.7196580237743619,462.68885980568206,2.751587081124331,296.6855801548377,Forest,39.47288927794929,286.2107131876061,0
15.125716742746937,73.62086850636547,50.0,12.645554402007994,227.71180948528175,-1.0820352703011225,0.6369777356467035,1.0,4090.851070804746,1.072104037466216,876.3081659874011,Forest,71.65589820953791,432.9142784417196,0
17.54564164505512,73.3745007234114,1086.4690740135438,24.171941746616866,125.18877302231671,0.6637947441373302,0.7136089974045223,1.0,2717.5941412186585,0.6320674137701927,2100.6175053649004,Forest,154.96651688489877,571.959759548911,1
16.257423924305307,73.23240772599463,585.4053651974127,30.011154548308525,205.07321997673137,-1.0314927499677076,0.7447661745112171,0.8708281370345898,17.718464247610306,0.2,6114.428747403879,Forest,66.02164740964038,398.7838591966007,0
17.034282764658812,73.10047379851552,50.0,0.0,318.8688871019165,0.3812114244323283,0.8223507574329938,0.8051431482908737,411.1358784490288,1.7284363223561634,2664.6580220503142,Forest,62.48767202698102,328.51242771106956,0
18.630265895704373,74.50820649590152,819.9059304431435,7.591661706737849,341.2606920662579,0.866420162258605,0.5573865046881128,0.7506612629243663,1540.536574973307,3.451126298254942,86.56431173231809,Forest,83.40132918904104,196.29196333428578,0
15.9971689165955,73.47168599788655,805.9298582283441,55.41093856878233,336.32346061027164,-2.918974500663014,0.7280717263348739,0.7239247743181209,1768.2746026919117,3.5737783656708673,680.4706629907008,Agricultural,60.08795746659228,275.20411885795494,1
16.641531692142518,73.04850587208651,742.4161636127334,0.0,185.1648757117409,-0.40225653026692304,0.8334122410815323,1.0,4223.411355753739,2.8213633565511804,614.3509260826249,Urban,167.02901927025096,341.1268921854142,0
18.022204554172195,73.79454130368399,925.334441540577,10.360069542875104,211.50479112935426,-0.9257936845073554,0.5154029276337232,0.8481085316833414,343.8909255254788,3.773257486450704,1104.0929693805354,Urban,61.78024136650772,300.3523742096136,0
15.91519266196649,73.96521416118468,77.01669669810042,19.030932422750446,65.74939392073208,1.2487420812995875,0.9516565111221408,1.0,3354.2262057185885,3.78273577334779,2157.4794074436,Urban,97.57679369457351,350.8783133944841,0
15.307919639315172,73.33846046180025,1353.5746588328388,12.839380603478276,330.91464945821497,2.9569498198129778,0.8322653952026458,1.0,5671.914739642726,2.6658954854043255,3872.153713313498,Forest,130.1364445705135,627.678334668544,1
16.15900581165507,73.0880966723251,1074.2660434999768,36.174382677247394,23.131560545494636,-0.5878077129597523,0.8002439166161657,0.5916803779066409,3786.515243085272,4.304874471800681,3352.1031087559195,Forest,44.097614660481526,178.94026320288077,0
15.644885149016018,73.37825096619613,1478.8853030471419,49.34184502948249,174.12643888953485,2.4472343152715315,0.8847229579769155,0.19845404346797668,3473.4249673151858,2.1669080645255825,3400.589307383181,Forest,14.772100355047128,90.82178783744692,0
18.71879060937029,74.35820552367315,580.1990744579616,34.59703494307326,75.22013020922103,0.6203801077886424,0.8254211385655489,0.4535301075465783,5443.96313633367,2.140828076362372,791.3549400254851,Forest,29.879364053712948,124.37986070748224,0
18.232481518257668,73.16448735450241,1072.5936325369175,28.10728531791183,157.23026456658857,-0.7663416235062179,0.8148745566216452,1.0,761.5726606720258,3.5086344957334137,670.5206166762608,Forest,119.62112780626101,497.37710215102265,1
17.533615026041694,74.11007406111399,50.0,0.0,247.82159966911462,0.05710020480592701,0.8932495939228732,0.5762622594466518,2101.5858498250113,1.489118448152033,1430.9584991359309,Urban,58.35524026720075,154.13829963129606,0
18.485842360750873,73.29282397581633,440.79244527506296,4.961386665537411,152.22635701169452,-0.11027819587268856,0.9153015755367612,1.0,2869.49245688968,1.3398915046908335,1718.3752195596703,Forest,113.21955611343296,425.1612343497463,0
18.214688307596457,73.39137834716084,171.42708694567762,26.26700804560877,333.1581808174431,1.3867569802538036,0.2887211235728565,0.8332250740670756,1643.045393127114,2.210761471713166,2569.361148879673,Agricultural,79.55846024911011,228.4387862054217,0
15.746280235544143,73.7861557665334,987.4393794030244,3.3831112302446193,230.44939800456578,-2.868106382489645,0.9313067122537338,1.0,6480.990730412774,2.3595318296242267,1971.8504700541084,Agricultural,88.51920307638586,472.2813694929149,1
18.570235993959912,73.20165067210746,305.2821851416212,23.375242821425594,204.43114331028175,0.3260875405088944,0.7400016946012236,0.3643309663138835,7351.943081853368,3.3361447605903463,683.067428163012,Forest,29.08870910415396,106.0725560378296,0
17.157368967662602,73.34640700556443,638.8211345139924,0.20324622259027159,156.466503613142,2.0742201396196975,0.6769824882745383,1.0,1106.9013594311352,1.5249096622482392,621.3264008292896,Agricultural,77.61510769632054,369.13147159520054,0
18.22976062065625,73.69790482290271,855.5219480267818,22.257347754612496,125.30444837526223,1.0503134766837585,0.5195955513788376,0.36515633005237613,115.93580401737701,3.4661668192912174,41.465506281731415,Forest,34.269868807808464,92.34863274257745,0
